기준_년분기_코드,자치구_코드,자치구_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20224,11110,종로구,CS300030,소매(가구),1.0,1.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS300029,반려동물,49.0,50.0,4.0,2.0,0.0,0.0,1.0
20224,11110,종로구,CS300026,소매(서적/문구),37.0,38.0,0.0,0.0,2.6,1.0,1.0
20224,11110,종로구,CS300025,소매(운송),8.0,8.0,0.0,0.0,12.5,1.0,0.0
20224,11110,종로구,CS300024,소매(스포츠),127.0,127.0,1.6,2.0,0.0,0.0,0.0
20224,11110,종로구,CS300023,소매(미용),94.0,94.0,2.1,2.0,0.0,0.0,0.0
20224,11110,종로구,CS300022,소매(미용),367.0,410.0,2.0,8.0,2.4,10.0,43.0
20224,11110,종로구,CS300021,소매(서적/문구),271.0,297.0,0.7,2.0,1.0,3.0,26.0
20224,11110,종로구,CS300020,소매(서적/문구),253.0,253.0,0.8,2.0,2.0,5.0,0.0
20224,11110,종로구,CS300019,소매(의료),97.0,97.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS300018,소매(의료),289.0,306.0,1.6,5.0,1.3,4.0,17.0
20224,11110,종로구,CS300016,소매(안경),69.0,84.0,1.2,1.0,0.0,0.0,15.0
20224,11110,종로구,CS300015,소매(의류),168.0,168.0,1.8,3.0,0.6,1.0,0.0
20224,11110,종로구,CS300014,소매(의류),766.0,769.0,0.5,4.0,0.9,7.0,3.0
20224,11110,종로구,CS300013,소매(의류),266.0,266.0,0.0,0.0,2.3,6.0,0.0
20224,11110,종로구,CS300012,소매(의류),226.0,226.0,0.4,1.0,0.9,2.0,0.0
20224,11110,종로구,CS300011,소매(의류),1604.0,1627.0,1.6,26.0,1.9,31.0,23.0
20224,11110,종로구,CS300010,소매(식품),238.0,238.0,2.5,6.0,2.5,6.0,0.0
20224,11110,종로구,CS300009,소매(식품),77.0,77.0,1.3,1.0,2.6,2.0,0.0
20224,11110,종로구,CS300008,소매(식품),44.0,44.0,0.0,0.0,2.3,1.0,0.0
20224,11110,종로구,CS300007,소매(식품),79.0,79.0,2.5,2.0,7.6,6.0,0.0
20224,11110,종로구,CS300006,소매(식품),72.0,72.0,1.4,1.0,1.4,1.0,0.0
20224,11110,종로구,CS300004,소매(전자제품),134.0,134.0,0.0,0.0,3.0,4.0,0.0
20224,11110,종로구,CS300003,소매(전자제품),146.0,146.0,1.4,2.0,0.7,1.0,0.0
20224,11110,종로구,CS300002,소매(생활),28.0,379.0,3.2,12.0,2.9,11.0,351.0
20224,11110,종로구,CS300001,소매(생활),561.0,573.0,3.5,20.0,1.0,6.0,12.0
20224,11110,종로구,CS200038,교육/학원,32.0,35.0,2.9,1.0,2.9,1.0,3.0
20224,11110,종로구,CS200037,스포츠/여가,110.0,112.0,5.4,6.0,2.7,3.0,2.0
20224,11110,종로구,CS200036,숙박업,36.0,36.0,0.0,0.0,2.8,1.0,0.0
20224,11110,종로구,CS200035,숙박업,162.0,164.0,0.6,1.0,3.0,5.0,2.0
20224,11110,종로구,CS200034,숙박업,236.0,237.0,7.2,17.0,3.4,8.0,1.0
20224,11110,종로구,CS200033,부동산,807.0,808.0,0.1,1.0,1.4,11.0,1.0
20224,11110,종로구,CS200032,전자제품 관련 서비스,61.0,61.0,1.6,1.0,3.3,2.0,0.0
20224,11110,종로구,CS200030,미용,111.0,114.0,6.1,7.0,4.4,5.0,3.0
20224,11110,종로구,CS200029,미용,55.0,56.0,0.0,0.0,1.8,1.0,1.0
20224,11110,종로구,CS200028,미용,255.0,268.0,0.7,2.0,0.0,0.0,13.0
20224,11110,종로구,CS200027,차량 관련 서비스,24.0,24.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS200026,차량 관련 서비스,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS200025,차량 관련 서비스,40.0,46.0,2.2,1.0,0.0,0.0,6.0
20224,11110,종로구,CS200024,스포츠/여가,46.0,47.0,0.0,0.0,0.0,0.0,1.0
20224,11110,종로구,CS200021,스포츠/여가,42.0,43.0,4.7,2.0,0.0,0.0,1.0
20224,11110,종로구,CS200020,스포츠/여가,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS200019,스포츠/여가,25.0,26.0,0.0,0.0,0.0,0.0,1.0
20224,11110,종로구,CS200018,스포츠/여가,7.0,7.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS200017,스포츠/여가,21.0,27.0,0.0,0.0,0.0,0.0,6.0
20224,11110,종로구,CS200016,스포츠/여가,125.0,126.0,1.6,2.0,2.4,3.0,1.0
20224,11110,종로구,CS200009,반려동물,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20224,11110,종로구,CS200008,필수의료,124.0,124.0,2.4,3.0,1.6,2.0,0.0
20224,11110,종로구,CS200007,필수의료,159.0,159.0,0.6,1.0,0.6,1.0,0.0
20224,11110,종로구,CS200006,필수의료,205.0,205.0,3.4,7.0,2.0,4.0,0.0
20224,11110,종로구,CS200005,교육/학원,105.0,110.0,3.6,4.0,1.8,2.0,5.0
20224,11110,종로구,CS200004,교육/학원,25.0,25.0,0.0,0.0,4.0,1.0,0.0
20224,11110,종로구,CS200003,교육/학원,133.0,136.0,2.2,3.0,0.7,1.0,3.0
20224,11110,종로구,CS200002,교육/학원,89.0,90.0,3.3,3.0,2.2,2.0,1.0
20224,11110,종로구,CS200001,교육/학원,208.0,216.0,0.0,0.0,1.4,3.0,8.0
20224,11110,종로구,CS100010,카페 및 베이커리,963.0,1268.0,5.2,66.0,2.7,34.0,305.0
20224,11110,종로구,CS100009,주점,342.0,393.0,2.3,9.0,5.6,22.0,51.0
20224,11110,종로구,CS100008,식당,679.0,754.0,3.8,29.0,1.3,10.0,75.0
20224,11110,종로구,CS100007,식당,45.0,130.0,6.2,8.0,7.7,10.0,85.0
20224,11110,종로구,CS100006,식당,155.0,255.0,2.7,7.0,2.7,7.0,100.0
20224,11110,종로구,CS100005,카페 및 베이커리,183.0,247.0,4.5,11.0,4.9,12.0,64.0
20224,11110,종로구,CS100004,식당,519.0,547.0,3.8,21.0,2.9,16.0,28.0
20224,11110,종로구,CS100003,식당,275.0,311.0,6.1,19.0,5.1,16.0,36.0
20224,11110,종로구,CS100002,식당,202.0,209.0,3.3,7.0,4.3,9.0,7.0
20224,11110,종로구,CS100001,식당,2665.0,2875.0,2.5,72.0,3.3,94.0,210.0
20223,11740,강동구,CS300043,소매(전자제품),2616.0,2621.0,0.0,1.0,4.5,118.0,5.0
20223,11740,강동구,CS300039,소매(운송),22.0,22.0,0.0,0.0,4.5,1.0,0.0
20223,11740,강동구,CS300038,소매(운송),92.0,94.0,0.0,0.0,0.0,0.0,2.0
20223,11740,강동구,CS300036,소매(가구),148.0,148.0,2.0,3.0,2.0,3.0,0.0
20223,11740,강동구,CS300032,소매(전자제품),150.0,150.0,2.0,3.0,1.3,2.0,0.0
20223,11740,강동구,CS300031,소매(가구),107.0,107.0,0.0,0.0,2.8,3.0,0.0
20223,11740,강동구,CS300030,소매(가구),4.0,5.0,0.0,0.0,0.0,0.0,1.0
20223,11740,강동구,CS300029,반려동물,98.0,102.0,6.9,7.0,4.9,5.0,4.0
20223,11740,강동구,CS300026,소매(서적/문구),38.0,38.0,0.0,0.0,0.0,0.0,0.0
20223,11740,강동구,CS300025,소매(운송),80.0,80.0,0.0,0.0,0.0,0.0,0.0
20223,11740,강동구,CS300024,소매(스포츠),185.0,185.0,4.3,8.0,1.1,2.0,0.0
20223,11740,강동구,CS300023,소매(미용),70.0,71.0,1.4,1.0,4.2,3.0,1.0
20223,11740,강동구,CS300022,소매(미용),573.0,609.0,2.0,12.0,3.6,22.0,36.0
20223,11740,강동구,CS300021,소매(서적/문구),127.0,141.0,1.4,2.0,1.4,2.0,14.0
20223,11740,강동구,CS300020,소매(서적/문구),115.0,118.0,0.0,0.0,0.8,1.0,3.0
20223,11740,강동구,CS300019,소매(의료),159.0,160.0,0.0,0.0,1.9,3.0,1.0
20223,11740,강동구,CS300018,소매(의료),375.0,409.0,2.2,9.0,1.7,7.0,34.0
20223,11740,강동구,CS300016,소매(안경),71.0,95.0,3.2,3.0,3.2,3.0,24.0
20223,11740,강동구,CS300015,소매(의류),103.0,104.0,1.0,1.0,0.0,0.0,1.0
20223,11740,강동구,CS300014,소매(의류),120.0,122.0,0.0,0.0,0.8,1.0,2.0
20223,11740,강동구,CS300013,소매(의류),151.0,151.0,0.0,0.0,1.3,2.0,0.0
20223,11740,강동구,CS300012,소매(의류),15.0,15.0,6.7,1.0,0.0,0.0,0.0
20223,11740,강동구,CS300011,소매(의류),1036.0,1041.0,1.0,10.0,2.5,26.0,5.0
20223,11740,강동구,CS300010,소매(식품),399.0,407.0,2.9,12.0,3.7,15.0,8.0
20223,11740,강동구,CS300009,소매(식품),228.0,229.0,3.1,7.0,3.9,9.0,1.0
20223,11740,강동구,CS300008,소매(식품),133.0,133.0,0.8,1.0,3.0,4.0,0.0
20223,11740,강동구,CS300007,소매(식품),244.0,246.0,2.4,6.0,3.7,9.0,2.0
20223,11740,강동구,CS300006,소매(식품),128.0,128.0,0.8,1.0,3.1,4.0,0.0
20223,11740,강동구,CS300004,소매(전자제품),200.0,206.0,1.9,4.0,4.4,9.0,6.0
20223,11740,강동구,CS300003,소매(전자제품),200.0,200.0,1.5,3.0,0.0,0.0,0.0
20223,11740,강동구,CS300002,소매(생활),30.0,428.0,2.8,12.0,5.4,23.0,398.0
20223,11740,강동구,CS300001,소매(생활),469.0,481.0,6.0,29.0,2.3,11.0,12.0
20223,11740,강동구,CS200038,교육/학원,100.0,119.0,4.2,5.0,5.9,7.0,19.0
20223,11740,강동구,CS200037,스포츠/여가,242.0,248.0,2.4,6.0,4.0,10.0,6.0
20223,11740,강동구,CS200036,숙박업,17.0,17.0,0.0,0.0,17.6,3.0,0.0
20223,11740,강동구,CS200035,숙박업,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20223,11740,강동구,CS200034,숙박업,96.0,97.0,5.2,5.0,3.1,3.0,1.0
20223,11740,강동구,CS200033,부동산,1524.0,1525.0,0.0,0.0,2.8,43.0,1.0
20223,11740,강동구,CS200032,전자제품 관련 서비스,128.0,128.0,0.8,1.0,1.6,2.0,0.0
20223,11740,강동구,CS200030,미용,259.0,264.0,5.3,14.0,2.7,7.0,5.0
20223,11740,강동구,CS200029,미용,178.0,179.0,0.0,0.0,1.7,3.0,1.0
20223,11740,강동구,CS200028,미용,879.0,947.0,2.1,20.0,2.1,20.0,68.0
20223,11740,강동구,CS200027,차량 관련 서비스,24.0,24.0,4.2,1.0,0.0,0.0,0.0
20223,11740,강동구,CS200026,차량 관련 서비스,58.0,64.0,1.6,1.0,0.0,0.0,6.0
20223,11740,강동구,CS200025,차량 관련 서비스,184.0,209.0,0.0,0.0,0.5,1.0,25.0
20223,11740,강동구,CS200024,스포츠/여가,99.0,110.0,0.0,0.0,5.5,6.0,11.0
20223,11740,강동구,CS200021,스포츠/여가,46.0,47.0,10.6,5.0,10.6,5.0,1.0
20223,11740,강동구,CS200020,스포츠/여가,14.0,14.0,0.0,0.0,7.1,1.0,0.0
20223,11740,강동구,CS200019,스포츠/여가,62.0,65.0,0.0,0.0,10.8,7.0,3.0
20223,11740,강동구,CS200018,스포츠/여가,5.0,5.0,0.0,0.0,0.0,0.0,0.0
20223,11740,강동구,CS200017,스포츠/여가,76.0,81.0,4.9,4.0,1.2,1.0,5.0
20223,11740,강동구,CS200016,스포츠/여가,160.0,164.0,2.4,4.0,7.9,13.0,4.0
20223,11740,강동구,CS200009,반려동물,50.0,50.0,2.0,1.0,2.0,1.0,0.0
20223,11740,강동구,CS200008,필수의료,196.0,196.0,2.0,4.0,1.0,2.0,0.0
20223,11740,강동구,CS200007,필수의료,233.0,233.0,1.7,4.0,1.7,4.0,0.0
20223,11740,강동구,CS200006,필수의료,410.0,410.0,2.4,10.0,1.5,6.0,0.0
20223,11740,강동구,CS200005,교육/학원,242.0,254.0,3.1,8.0,3.1,8.0,12.0
20223,11740,강동구,CS200004,교육/학원,9.0,9.0,0.0,0.0,0.0,0.0,0.0
20223,11740,강동구,CS200003,교육/학원,347.0,369.0,4.3,16.0,3.0,11.0,22.0
20223,11740,강동구,CS200002,교육/학원,203.0,230.0,12.2,28.0,1.3,3.0,27.0
20223,11740,강동구,CS200001,교육/학원,712.0,791.0,0.4,3.0,2.3,18.0,79.0
20223,11740,강동구,CS100010,카페 및 베이커리,599.0,785.0,7.4,58.0,5.1,40.0,186.0
20223,11740,강동구,CS100009,주점,312.0,364.0,4.4,16.0,5.8,21.0,52.0
20223,11740,강동구,CS100008,식당,437.0,561.0,5.9,33.0,4.5,25.0,124.0
20223,11740,강동구,CS100007,식당,132.0,291.0,4.1,12.0,9.3,27.0,159.0
20223,11740,강동구,CS100006,식당,132.0,250.0,4.0,10.0,5.6,14.0,118.0
20223,11740,강동구,CS100005,카페 및 베이커리,181.0,257.0,2.3,6.0,5.1,13.0,76.0
20223,11740,강동구,CS100004,식당,187.0,212.0,3.3,7.0,3.3,7.0,25.0
20223,11740,강동구,CS100003,식당,222.0,241.0,3.3,8.0,6.6,16.0,19.0
20223,11740,강동구,CS100002,식당,159.0,176.0,6.3,11.0,6.3,11.0,17.0
20223,11740,강동구,CS100001,식당,2059.0,2264.0,3.0,69.0,6.4,144.0,205.0
20223,11710,송파구,CS300043,소매(전자제품),4255.0,4267.0,0.1,5.0,3.2,137.0,12.0
20223,11710,송파구,CS300039,소매(운송),33.0,33.0,0.0,0.0,0.0,0.0,0.0
20223,11710,송파구,CS300038,소매(운송),200.0,202.0,0.0,0.0,2.5,5.0,2.0
20223,11710,송파구,CS300036,소매(가구),437.0,438.0,0.0,0.0,0.5,2.0,1.0
20223,11710,송파구,CS300032,소매(전자제품),219.0,219.0,0.9,2.0,0.9,2.0,0.0
20223,11710,송파구,CS300031,소매(가구),261.0,261.0,0.0,0.0,2.3,6.0,0.0
20223,11710,송파구,CS300030,소매(가구),2.0,3.0,0.0,0.0,0.0,0.0,1.0
20223,11710,송파구,CS300029,반려동물,156.0,160.0,6.3,10.0,4.4,7.0,4.0
20223,11710,송파구,CS300026,소매(서적/문구),59.0,59.0,6.8,4.0,3.4,2.0,0.0
20223,11710,송파구,CS300025,소매(운송),71.0,71.0,1.4,1.0,1.4,1.0,0.0
20223,11710,송파구,CS300024,소매(스포츠),341.0,341.0,1.8,6.0,0.6,2.0,0.0
20223,11710,송파구,CS300023,소매(미용),106.0,107.0,0.0,0.0,0.9,1.0,1.0
20223,11710,송파구,CS300022,소매(미용),1077.0,1146.0,2.4,27.0,2.5,29.0,69.0
20223,11710,송파구,CS300021,소매(서적/문구),245.0,273.0,1.5,4.0,2.9,8.0,28.0
20223,11710,송파구,CS300020,소매(서적/문구),181.0,184.0,0.5,1.0,1.1,2.0,3.0
20223,11710,송파구,CS300019,소매(의료),212.0,214.0,0.5,1.0,2.3,5.0,2.0
20223,11710,송파구,CS300018,소매(의료),691.0,726.0,2.1,15.0,2.1,15.0,35.0
20223,11710,송파구,CS300016,소매(안경),114.0,159.0,0.0,0.0,1.3,2.0,45.0
20223,11710,송파구,CS300015,소매(의류),170.0,171.0,4.1,7.0,1.8,3.0,1.0
20223,11710,송파구,CS300014,소매(의류),219.0,220.0,0.5,1.0,5.5,12.0,1.0
20223,11710,송파구,CS300013,소매(의류),225.0,227.0,0.0,0.0,2.2,5.0,2.0
20223,11710,송파구,CS300012,소매(의류),17.0,17.0,0.0,0.0,0.0,0.0,0.0
20223,11710,송파구,CS300011,소매(의류),1987.0,1997.0,1.1,21.0,3.5,69.0,10.0
20223,11710,송파구,CS300010,소매(식품),877.0,895.0,2.7,24.0,1.8,16.0,18.0
20223,11710,송파구,CS300009,소매(식품),2163.0,2168.0,0.7,16.0,0.9,20.0,5.0
20223,11710,송파구,CS300008,소매(식품),1035.0,1036.0,0.4,4.0,1.2,12.0,1.0
20223,11710,송파구,CS300007,소매(식품),492.0,497.0,2.2,11.0,2.0,10.0,5.0
20223,11710,송파구,CS300006,소매(식품),181.0,181.0,1.7,3.0,2.2,4.0,0.0
20223,11710,송파구,CS300004,소매(전자제품),260.0,266.0,0.4,1.0,4.1,11.0,6.0
20223,11710,송파구,CS300003,소매(전자제품),507.0,507.0,0.4,2.0,0.8,4.0,0.0
20223,11710,송파구,CS300002,소매(생활),56.0,731.0,4.4,32.0,4.4,32.0,675.0
20223,11710,송파구,CS300001,소매(생활),697.0,727.0,3.6,26.0,2.9,21.0,30.0
20223,11710,송파구,CS200038,교육/학원,175.0,204.0,2.0,4.0,7.8,16.0,29.0
20223,11710,송파구,CS200037,스포츠/여가,463.0,473.0,6.6,31.0,7.6,36.0,10.0
20223,11710,송파구,CS200036,숙박업,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20223,11710,송파구,CS200035,숙박업,15.0,16.0,0.0,0.0,12.5,2.0,1.0
20223,11710,송파구,CS200034,숙박업,107.0,107.0,7.5,8.0,2.8,3.0,0.0
20223,11710,송파구,CS200033,부동산,2412.0,2412.0,0.1,2.0,2.5,60.0,0.0
20223,11710,송파구,CS200032,전자제품 관련 서비스,140.0,140.0,2.1,3.0,1.4,2.0,0.0
20223,11710,송파구,CS200030,미용,530.0,548.0,8.9,49.0,3.6,20.0,18.0
20223,11710,송파구,CS200029,미용,260.0,267.0,0.7,2.0,1.9,5.0,7.0
20223,11710,송파구,CS200028,미용,1142.0,1232.0,2.8,35.0,2.6,32.0,90.0
20223,11710,송파구,CS200027,차량 관련 서비스,22.0,22.0,4.5,1.0,0.0,0.0,0.0
20223,11710,송파구,CS200026,차량 관련 서비스,117.0,119.0,2.5,3.0,1.7,2.0,2.0
20223,11710,송파구,CS200025,차량 관련 서비스,275.0,303.0,0.7,2.0,0.7,2.0,28.0
20223,11710,송파구,CS200024,스포츠/여가,219.0,232.0,0.4,1.0,1.3,3.0,13.0
20223,11710,송파구,CS200021,스포츠/여가,91.0,94.0,9.6,9.0,9.6,9.0,3.0
20223,11710,송파구,CS200020,스포츠/여가,13.0,13.0,0.0,0.0,15.4,2.0,0.0
20223,11710,송파구,CS200019,스포츠/여가,65.0,70.0,0.0,0.0,12.9,9.0,5.0
20223,11710,송파구,CS200018,스포츠/여가,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20223,11710,송파구,CS200017,스포츠/여가,159.0,166.0,2.4,4.0,0.0,0.0,7.0
20223,11710,송파구,CS200016,스포츠/여가,257.0,262.0,3.4,9.0,4.2,11.0,5.0
20223,11710,송파구,CS200009,반려동물,66.0,68.0,1.5,1.0,2.9,2.0,2.0
20223,11710,송파구,CS200008,필수의료,265.0,265.0,4.2,11.0,1.9,5.0,0.0
20223,11710,송파구,CS200007,필수의료,343.0,343.0,1.5,5.0,1.5,5.0,0.0
20223,11710,송파구,CS200006,필수의료,613.0,616.0,2.3,14.0,1.9,12.0,3.0
20223,11710,송파구,CS200005,교육/학원,409.0,423.0,6.1,26.0,2.4,10.0,14.0
20223,11710,송파구,CS200004,교육/학원,18.0,18.0,5.6,1.0,5.6,1.0,0.0
20223,11710,송파구,CS200003,교육/학원,589.0,612.0,3.8,23.0,2.9,18.0,23.0
20223,11710,송파구,CS200002,교육/학원,319.0,358.0,12.3,44.0,1.7,6.0,39.0
20223,11710,송파구,CS200001,교육/학원,987.0,1097.0,0.9,10.0,3.2,35.0,110.0
20223,11710,송파구,CS100010,카페 및 베이커리,1011.0,1374.0,7.5,103.0,4.9,67.0,363.0
20223,11710,송파구,CS100009,주점,360.0,447.0,5.4,24.0,4.9,22.0,87.0
20223,11710,송파구,CS100008,식당,653.0,851.0,4.9,42.0,4.3,37.0,198.0
20223,11710,송파구,CS100007,식당,125.0,355.0,4.2,15.0,5.9,21.0,230.0
20223,11710,송파구,CS100006,식당,235.0,432.0,3.2,14.0,5.1,22.0,197.0
20223,11710,송파구,CS100005,카페 및 베이커리,254.0,379.0,3.7,14.0,5.0,19.0,125.0
20223,11710,송파구,CS100004,식당,487.0,530.0,3.8,20.0,3.0,16.0,43.0
20223,11710,송파구,CS100003,식당,481.0,533.0,3.8,20.0,2.6,14.0,52.0
20223,11710,송파구,CS100002,식당,244.0,274.0,4.7,13.0,6.6,18.0,30.0
20223,11710,송파구,CS100001,식당,3217.0,3608.0,3.0,108.0,6.2,223.0,391.0
20223,11680,강남구,CS300043,소매(전자제품),5049.0,5065.0,0.2,8.0,3.5,178.0,16.0
20223,11680,강남구,CS300039,소매(운송),22.0,22.0,0.0,0.0,0.0,0.0,0.0
20223,11680,강남구,CS300038,소매(운송),238.0,241.0,0.0,0.0,2.1,5.0,3.0
20223,11680,강남구,CS300036,소매(가구),473.0,474.0,0.2,1.0,1.1,5.0,1.0
20223,11680,강남구,CS300032,소매(전자제품),305.0,307.0,1.0,3.0,1.0,3.0,2.0
20223,11680,강남구,CS300031,소매(가구),470.0,471.0,0.8,4.0,1.5,7.0,1.0
20223,11680,강남구,CS300030,소매(가구),6.0,6.0,0.0,0.0,0.0,0.0,0.0
20223,11680,강남구,CS300029,반려동물,241.0,247.0,5.7,14.0,4.9,12.0,6.0
20223,11680,강남구,CS300026,소매(서적/문구),104.0,106.0,0.9,1.0,0.9,1.0,2.0
20223,11680,강남구,CS300025,소매(운송),47.0,47.0,2.1,1.0,6.4,3.0,0.0
20223,11680,강남구,CS300024,소매(스포츠),562.0,562.0,2.1,12.0,1.2,7.0,0.0
20223,11680,강남구,CS300023,소매(미용),147.0,147.0,2.7,4.0,2.7,4.0,0.0
20223,11680,강남구,CS300022,소매(미용),2905.0,3007.0,1.4,41.0,2.1,63.0,102.0
20223,11680,강남구,CS300021,소매(서적/문구),299.0,355.0,1.1,4.0,0.8,3.0,56.0
20223,11680,강남구,CS300020,소매(서적/문구),279.0,285.0,0.7,2.0,0.4,1.0,6.0
20223,11680,강남구,CS300019,소매(의료),256.0,256.0,0.0,0.0,2.0,5.0,0.0
20223,11680,강남구,CS300018,소매(의료),872.0,930.0,1.9,18.0,1.2,11.0,58.0
20223,11680,강남구,CS300016,소매(안경),185.0,228.0,1.8,4.0,0.9,2.0,43.0
20223,11680,강남구,CS300015,소매(의류),318.0,319.0,2.8,9.0,1.6,5.0,1.0
20223,11680,강남구,CS300014,소매(의류),261.0,264.0,0.8,2.0,1.1,3.0,3.0
20223,11680,강남구,CS300013,소매(의류),236.0,236.0,0.4,1.0,3.8,9.0,0.0
20223,11680,강남구,CS300012,소매(의류),46.0,46.0,2.2,1.0,0.0,0.0,0.0
20223,11680,강남구,CS300011,소매(의류),3396.0,3406.0,1.1,37.0,1.9,65.0,10.0
20223,11680,강남구,CS300010,소매(식품),850.0,859.0,2.9,25.0,1.7,15.0,9.0
20223,11680,강남구,CS300009,소매(식품),195.0,198.0,3.0,6.0,1.5,3.0,3.0
20223,11680,강남구,CS300008,소매(식품),158.0,158.0,0.6,1.0,3.2,5.0,0.0
20223,11680,강남구,CS300007,소매(식품),231.0,234.0,2.1,5.0,3.8,9.0,3.0
20223,11680,강남구,CS300006,소매(식품),203.0,203.0,0.0,0.0,0.5,1.0,0.0
20223,11680,강남구,CS300004,소매(전자제품),228.0,232.0,0.9,2.0,1.7,4.0,4.0
20223,11680,강남구,CS300003,소매(전자제품),809.0,810.0,0.4,3.0,1.4,11.0,1.0
20223,11680,강남구,CS300002,소매(생활),67.0,992.0,2.6,26.0,2.9,29.0,925.0
20223,11680,강남구,CS300001,소매(생활),888.0,939.0,3.2,30.0,2.9,27.0,51.0
20223,11680,강남구,CS200038,교육/학원,234.0,263.0,5.3,14.0,7.6,20.0,29.0
20223,11680,강남구,CS200037,스포츠/여가,244.0,251.0,2.8,7.0,3.2,8.0,7.0
20223,11680,강남구,CS200036,숙박업,18.0,18.0,0.0,0.0,11.1,2.0,0.0
20223,11680,강남구,CS200035,숙박업,34.0,35.0,0.0,0.0,5.7,2.0,1.0
20223,11680,강남구,CS200034,숙박업,165.0,165.0,6.7,11.0,1.8,3.0,0.0
20223,11680,강남구,CS200033,부동산,4665.0,4667.0,0.0,1.0,1.8,82.0,2.0
20223,11680,강남구,CS200032,전자제품 관련 서비스,108.0,108.0,0.9,1.0,1.9,2.0,0.0
20223,11680,강남구,CS200030,미용,905.0,945.0,6.2,59.0,1.6,15.0,40.0
20223,11680,강남구,CS200029,미용,377.0,389.0,0.3,1.0,2.6,10.0,12.0
20223,11680,강남구,CS200028,미용,1384.0,1488.0,2.5,37.0,2.0,30.0,104.0
20223,11680,강남구,CS200027,차량 관련 서비스,36.0,36.0,0.0,0.0,0.0,0.0,0.0
20223,11680,강남구,CS200026,차량 관련 서비스,128.0,130.0,2.3,3.0,0.8,1.0,2.0
20223,11680,강남구,CS200025,차량 관련 서비스,266.0,285.0,2.5,7.0,1.8,5.0,19.0
20223,11680,강남구,CS200024,스포츠/여가,321.0,331.0,0.0,0.0,3.0,10.0,10.0
20223,11680,강남구,CS200021,스포츠/여가,121.0,122.0,4.9,6.0,3.3,4.0,1.0
20223,11680,강남구,CS200020,스포츠/여가,12.0,12.0,0.0,0.0,0.0,0.0,0.0
20223,11680,강남구,CS200019,스포츠/여가,69.0,73.0,2.7,2.0,1.4,1.0,4.0
20223,11680,강남구,CS200018,스포츠/여가,10.0,10.0,0.0,0.0,0.0,0.0,0.0
20223,11680,강남구,CS200017,스포츠/여가,262.0,283.0,6.0,17.0,0.7,2.0,21.0
20223,11680,강남구,CS200016,스포츠/여가,324.0,331.0,3.0,10.0,6.3,21.0,7.0
20223,11680,강남구,CS200009,반려동물,88.0,91.0,0.0,0.0,1.1,1.0,3.0
20223,11680,강남구,CS200008,필수의료,394.0,394.0,1.8,7.0,1.0,4.0,0.0
20223,11680,강남구,CS200007,필수의료,568.0,568.0,1.1,6.0,0.9,5.0,0.0
20223,11680,강남구,CS200006,필수의료,1848.0,1853.0,1.5,27.0,1.1,21.0,5.0
20223,11680,강남구,CS200005,교육/학원,587.0,602.0,4.8,29.0,2.5,15.0,15.0
20223,11680,강남구,CS200004,교육/학원,42.0,43.0,0.0,0.0,0.0,0.0,1.0
20223,11680,강남구,CS200003,교육/학원,685.0,706.0,1.8,13.0,2.0,14.0,21.0
20223,11680,강남구,CS200002,교육/학원,735.0,762.0,7.5,57.0,2.1,16.0,27.0
20223,11680,강남구,CS200001,교육/학원,1949.0,2034.0,0.8,17.0,2.6,52.0,85.0
20223,11680,강남구,CS100010,카페 및 베이커리,1717.0,2411.0,4.9,118.0,4.8,115.0,694.0
20223,11680,강남구,CS100009,주점,561.0,644.0,1.9,12.0,5.7,37.0,83.0
20223,11680,강남구,CS100008,식당,1092.0,1285.0,5.2,67.0,4.5,58.0,193.0
20223,11680,강남구,CS100007,식당,126.0,350.0,6.3,22.0,5.4,19.0,224.0
20223,11680,강남구,CS100006,식당,378.0,613.0,2.3,14.0,4.1,25.0,235.0
20223,11680,강남구,CS100005,카페 및 베이커리,373.0,535.0,4.3,23.0,2.4,13.0,162.0
20223,11680,강남구,CS100004,식당,1384.0,1481.0,4.4,65.0,4.1,61.0,97.0
20223,11680,강남구,CS100003,식당,877.0,964.0,3.3,32.0,3.1,30.0,87.0
20223,11680,강남구,CS100002,식당,454.0,479.0,5.4,26.0,4.2,20.0,25.0
20223,11680,강남구,CS100001,식당,4679.0,5197.0,2.7,140.0,4.8,247.0,518.0
20223,11650,서초구,CS300043,소매(전자제품),3442.0,3444.0,0.1,3.0,3.1,108.0,2.0
20223,11650,서초구,CS300039,소매(운송),21.0,21.0,0.0,0.0,0.0,0.0,0.0
20223,11650,서초구,CS300038,소매(운송),189.0,192.0,0.5,1.0,0.5,1.0,3.0
